"dayscompeting","total","percentage"
855,"56","0.00014848597337858620"
856,"16","0.000042424563822453200403"
857,"26","0.000068939916211486450655"
858,"24","0.000063636845733679800605"
859,"42","0.00011136448003393965"
860,"101","0.00026780505912923583"
861,"142","0.00037651800392427215"
862,"50","0.00013257676194516625"
863,"28","0.000074242986689293100705"
864,"17","0.000045076099061356525428"
865,"33","0.000087500662883809725831"
866,"28","0.000074242986689293100705"
867,"61","0.00016174364957310283"
868,"179","0.00047462480776369518"
869,"45","0.00011931908575064963"
870,"18","0.000047727634300259850453"
871,"12","0.000031818422866839900302"
872,"14","0.000037121493344646550353"
873,"30","0.000079546057167099750756"
874,"88","0.00023333510102349260"
875,"185","0.00049053401919711513"
876,"43","0.00011401601527284298"
877,"18","0.000047727634300259850453"
878,"22","0.000058333775255873150554"
879,"26","0.000068939916211486450655"
880,"29","0.000076894521928196425730"
881,"77","0.00020416821339555603"
882,"145","0.00038447260964098213"
883,"50","0.00013257676194516625"
884,"23","0.000060985310494776475579"
885,"16","0.000042424563822453200403"
886,"16","0.000042424563822453200403"
887,"31","0.000082197592406003075781"
888,"77","0.00020416821339555603"
889,"172","0.00045606406109137190"
890,"67","0.00017765286100652278"
891,"24","0.000063636845733679800605"
892,"13","0.000034469958105743225327"
893,"18","0.000047727634300259850453"
894,"30","0.000079546057167099750756"
895,"91","0.00024128970674020258"
896,"155","0.00041098796203001538"
897,"56","0.00014848597337858620"
898,"12","0.000031818422866839900302"
899,"14","0.000037121493344646550353"
900,"19","0.000050379169539163175479"
901,"36","0.000095455268600519700907"
902,"73","0.00019356207243994273"
903,"190","0.00050379169539163175"
904,"46","0.00012197062098955295"
905,"30","0.000079546057167099750756"
906,"15","0.000039773028583549875378"
907,"26","0.000068939916211486450655"
908,"22","0.000058333775255873150554"
909,"68","0.00018030439624542610"
910,"183","0.00048523094871930848"
911,"52","0.00013787983242297290"
912,"21","0.000055682240016969825529"
913,"16","0.000042424563822453200403"
914,"25","0.000066288380972583125630"
915,"28","0.000074242986689293100705"
916,"63","0.00016704672005090948"
917,"166","0.00044015484965795195"
918,"51","0.00013522829718406958"
919,"21","0.000055682240016969825529"
920,"19","0.000050379169539163175479"
921,"11","0.000029166887627936575277"
922,"10","0.000026515352389033250252"
923,"57","0.00015113750861748953"
924,"136","0.00036060879249085220"
925,"66","0.00017500132576761945"
926,"16","0.000042424563822453200403"
927,"14","0.000037121493344646550353"
928,"19","0.000050379169539163175479"
929,"24","0.000063636845733679800605"
930,"60","0.00015909211433419950"
931,"179","0.00047462480776369518"
932,"45","0.00011931908575064963"
933,"31","0.000082197592406003075781"
934,"13","0.000034469958105743225327"
935,"15","0.000039773028583549875378"
936,"19","0.000050379169539163175479"
937,"54","0.00014318290290077955"
938,"149","0.00039507875059659543"
939,"66","0.00017500132576761945"
940,"17","0.000045076099061356525428"
941,"12","0.000031818422866839900302"
942,"17","0.000045076099061356525428"
943,"20","0.000053030704778066500504"
944,"42","0.00011136448003393965"
945,"150","0.00039773028583549875"
946,"46","0.00012197062098955295"
947,"15","0.000039773028583549875378"
948,"18","0.000047727634300259850453"
949,"7","0.000018560746672323275176"
950,"26","0.000068939916211486450655"
951,"57","0.00015113750861748953"
952,"155","0.00041098796203001538"
953,"34","0.000090152198122713050856"
954,"16","0.000042424563822453200403"
955,"10","0.000026515352389033250252"
956,"12","0.000031818422866839900302"
957,"28","0.000074242986689293100705"
958,"35","0.000092803733361616375882"
959,"170","0.00045076099061356525"
960,"54","0.00014318290290077955"
961,"21","0.000055682240016969825529"
962,"12","0.000031818422866839900302"
963,"21","0.000055682240016969825529"
964,"29","0.000076894521928196425730"
965,"42","0.00011136448003393965"
966,"187","0.00049583708967492178"
967,"57","0.00015113750861748953"
968,"13","0.000034469958105743225327"
969,"16","0.000042424563822453200403"
970,"12","0.000031818422866839900302"
971,"37","0.000098106803839423025932"
972,"56","0.00014848597337858620"
973,"150","0.00039773028583549875"
974,"36","0.000095455268600519700907"
975,"20","0.000053030704778066500504"
976,"14","0.000037121493344646550353"
977,"16","0.000042424563822453200403"
978,"34","0.000090152198122713050856"
979,"43","0.00011401601527284298"
980,"162","0.00042954870870233865"
981,"41","0.00010871294479503633"
982,"25","0.000066288380972583125630"
983,"5","0.000013257676194516625126"
984,"10","0.000026515352389033250252"
985,"17","0.000045076099061356525428"
986,"46","0.00012197062098955295"
987,"167","0.00044280638489685528"
988,"44","0.00011666755051174630"
989,"14","0.000037121493344646550353"
990,"11","0.000029166887627936575277"
991,"18","0.000047727634300259850453"
992,"25","0.000066288380972583125630"
993,"46","0.00012197062098955295"
994,"124","0.00032879036962401230"
995,"44","0.00011666755051174630"
996,"17","0.000045076099061356525428"
997,"15","0.000039773028583549875378"
998,"11","0.000029166887627936575277"
999,"7","0.000018560746672323275176"
1000,"57","0.00015113750861748953"
1001,"134","0.00035530572201304555"
1002,"40","0.00010606140955613300"
1003,"21","0.000055682240016969825529"
1004,"14","0.000037121493344646550353"
1005,"13","0.000034469958105743225327"
1006,"15","0.000039773028583549875378"
1007,"46","0.00012197062098955295"
1008,"169","0.00044810945537466193"
1009,"39","0.00010340987431722968"
1010,"26","0.000068939916211486450655"
1011,"13","0.000034469958105743225327"
1012,"25","0.000066288380972583125630"
1013,"21","0.000055682240016969825529"
1014,"52","0.00013787983242297290"
1015,"125","0.00033144190486291563"
1016,"38","0.00010075833907832635"
1017,"21","0.000055682240016969825529"
1018,"21","0.000055682240016969825529"
1019,"19","0.000050379169539163175479"
1020,"13","0.000034469958105743225327"
1021,"48","0.00012727369146735960"
1022,"129","0.00034204804581852893"
1023,"40","0.00010606140955613300"
1024,"17","0.000045076099061356525428"
1025,"17","0.000045076099061356525428"
1026,"9","0.000023863817150129925227"
1027,"15","0.000039773028583549875378"
1028,"35","0.000092803733361616375882"
1029,"142","0.00037651800392427215"
1030,"39","0.00010340987431722968"
1031,"18","0.000047727634300259850453"
1032,"15","0.000039773028583549875378"
1033,"6","0.000015909211433419950151"
1034,"14","0.000037121493344646550353"
1035,"36","0.000095455268600519700907"
1036,"115","0.00030492655247388238"
1037,"39","0.00010340987431722968"
1038,"22","0.000058333775255873150554"
1039,"13","0.000034469958105743225327"
1040,"15","0.000039773028583549875378"
1041,"23","0.000060985310494776475579"
1042,"50","0.00013257676194516625"
1043,"157","0.00041629103250782203"
1044,"46","0.00012197062098955295"
1045,"15","0.000039773028583549875378"
1046,"14","0.000037121493344646550353"
1047,"23","0.000060985310494776475579"
1048,"32","0.000084849127644906400806"
1049,"61","0.00016174364957310283"
1050,"108","0.00028636580580155910"
1051,"34","0.000090152198122713050856"
1052,"9","0.000023863817150129925227"
1053,"13","0.000034469958105743225327"
1054,"7","0.000018560746672323275176"
1055,"12","0.000031818422866839900302"
1056,"63","0.00016704672005090948"
1057,"127","0.00033674497534072228"
1058,"51","0.00013522829718406958"
1059,"14","0.000037121493344646550353"
1060,"5","0.000013257676194516625126"
1061,"7","0.000018560746672323275176"
1062,"21","0.000055682240016969825529"
1063,"48","0.00012727369146735960"
1064,"154","0.00040833642679111205"
1065,"62","0.00016439518481200615"
1066,"20","0.000053030704778066500504"
1067,"10","0.000026515352389033250252"
1068,"12","0.000031818422866839900302"
1069,"33","0.000087500662883809725831"
1070,"55","0.00014583443813968288"
1071,"139","0.00036856339820756218"
1072,"38","0.00010075833907832635"
1073,"23","0.000060985310494776475579"
1074,"19","0.000050379169539163175479"
1075,"8","0.000021212281911226600202"
1076,"22","0.000058333775255873150554"
1077,"63","0.00016704672005090948"
1078,"156","0.00041363949726891870"
1079,"49","0.00012992522670626293"
1080,"18","0.000047727634300259850453"
1081,"10","0.000026515352389033250252"
1082,"21","0.000055682240016969825529"
1083,"45","0.00011931908575064963"
1084,"64","0.00016969825528981280"
1085,"218","0.00057803468208092486"
1086,"79","0.00020947128387336268"
1087,"30","0.000079546057167099750756"
1088,"20","0.000053030704778066500504"
1089,"12","0.000031818422866839900302"
1090,"19","0.000050379169539163175479"
1091,"134","0.00035530572201304555"
1092,"497","0.00131781301373495254"
1093,"94","0.00024924431245691255"
1094,"22","0.000058333775255873150554"
1095,"28","0.000074242986689293100705"
1096,"51","0.00013522829718406958"
1097,"59","0.00015644057909529618"
1098,"144","0.00038182107440207880"
1099,"474","0.00125682770324017606"
1100,"82","0.00021742588959007265"
1101,"29","0.000076894521928196425730"
1102,"11","0.000029166887627936575277"
1103,"14","0.000037121493344646550353"
1104,"37","0.000098106803839423025932"
1105,"88","0.00023333510102349260"
1106,"247","0.00065492920400912128"
1107,"58","0.00015378904385639285"
1108,"14","0.000037121493344646550353"
1109,"18","0.000047727634300259850453"
1110,"13","0.000034469958105743225327"
1111,"19","0.000050379169539163175479"
1112,"86","0.00022803203054568595"
1113,"188","0.00049848862491382510"
1114,"63","0.00016704672005090948"
1115,"16","0.000042424563822453200403"
1116,"28","0.000074242986689293100705"
1117,"16","0.000042424563822453200403"
1118,"35","0.000092803733361616375882"
1119,"62","0.00016439518481200615"
1120,"178","0.00047197327252479185"
1121,"41","0.00010871294479503633"
1122,"14","0.000037121493344646550353"
1123,"22","0.000058333775255873150554"
1124,"15","0.000039773028583549875378"
1125,"26","0.000068939916211486450655"
1126,"60","0.00015909211433419950"
1127,"129","0.00034204804581852893"
1128,"47","0.00012462215622845628"
1129,"17","0.000045076099061356525428"
1130,"15","0.000039773028583549875378"
1131,"16","0.000042424563822453200403"
1132,"30","0.000079546057167099750756"
1133,"53","0.00014053136766187623"
1134,"149","0.00039507875059659543"
1135,"34","0.000090152198122713050856"
1136,"28","0.000074242986689293100705"
1137,"9","0.000023863817150129925227"
1138,"14","0.000037121493344646550353"
1139,"28","0.000074242986689293100705"
1140,"66","0.00017500132576761945"
1141,"113","0.00029962348199607573"
1142,"41","0.00010871294479503633"
1143,"19","0.000050379169539163175479"
1144,"14","0.000037121493344646550353"
1145,"13","0.000034469958105743225327"
1146,"27","0.000071591451450389775680"
1147,"44","0.00011666755051174630"
1148,"116","0.00030757808771278570"
1149,"27","0.000071591451450389775680"
1150,"22","0.000058333775255873150554"
1151,"16","0.000042424563822453200403"
1152,"15","0.000039773028583549875378"
1153,"31","0.000082197592406003075781"
1154,"40","0.00010606140955613300"
1155,"149","0.00039507875059659543"
1156,"33","0.000087500662883809725831"
1157,"12","0.000031818422866839900302"
1158,"15","0.000039773028583549875378"
1159,"10","0.000026515352389033250252"
1160,"26","0.000068939916211486450655"
1161,"47","0.00012462215622845628"
1162,"115","0.00030492655247388238"
1163,"37","0.000098106803839423025932"
1164,"28","0.000074242986689293100705"
1165,"45","0.00011931908575064963"
1166,"14","0.000037121493344646550353"
1167,"22","0.000058333775255873150554"
1168,"68","0.00018030439624542610"
1169,"108","0.00028636580580155910"
1170,"37","0.000098106803839423025932"
1171,"13","0.000034469958105743225327"
1172,"9","0.000023863817150129925227"
1173,"15","0.000039773028583549875378"
1174,"19","0.000050379169539163175479"
1175,"51","0.00013522829718406958"
1176,"128","0.00033939651057962560"
1177,"38","0.00010075833907832635"
1178,"18","0.000047727634300259850453"
1179,"14","0.000037121493344646550353"
1180,"12","0.000031818422866839900302"
1181,"19","0.000050379169539163175479"
1182,"35","0.000092803733361616375882"
1183,"131","0.00034735111629633558"
1184,"32","0.000084849127644906400806"
1185,"24","0.000063636845733679800605"
1186,"13","0.000034469958105743225327"
1187,"13","0.000034469958105743225327"
1188,"15","0.000039773028583549875378"
1189,"47","0.00012462215622845628"
1190,"113","0.00029962348199607573"
1191,"46","0.00012197062098955295"
1192,"15","0.000039773028583549875378"
1193,"6","0.000015909211433419950151"
1194,"11","0.000029166887627936575277"
1195,"18","0.000047727634300259850453"
1196,"44","0.00011666755051174630"
1197,"125","0.00033144190486291563"
1198,"48","0.00012727369146735960"
1199,"17","0.000045076099061356525428"
1200,"10","0.000026515352389033250252"
1201,"10","0.000026515352389033250252"
1202,"16","0.000042424563822453200403"
1203,"47","0.00012462215622845628"
1204,"133","0.00035265418677414223"
1205,"42","0.00011136448003393965"
1206,"19","0.000050379169539163175479"
1207,"13","0.000034469958105743225327"
1208,"11","0.000029166887627936575277"
1209,"10","0.000026515352389033250252"
1210,"30","0.000079546057167099750756"
1211,"101","0.00026780505912923583"
1212,"28","0.000074242986689293100705"
1213,"16","0.000042424563822453200403"
1214,"11","0.000029166887627936575277"
1215,"11","0.000029166887627936575277"
