defect_id,product_id,defect_type,defect_date,defect_location,severity,inspection_method,repair_cost,year
363,90,Structural,2019-03-21,Surface,Minor,Manual Testing,290.23,2024
364,72,Functional,2019-03-21,Component,Minor,Visual Inspection,151.62,2024
365,32,Cosmetic,2019-03-21,Component,Critical,Visual Inspection,515.94,2024
366,86,Cosmetic,2019-03-21,Surface,Critical,Automated Testing,264.85,2024
367,65,Structural,2019-03-22,Surface,Moderate,Visual Inspection,686.02,2024
368,77,Functional,2019-03-22,Surface,Moderate,Automated Testing,213.48,2024
369,79,Functional,2019-03-23,Internal,Moderate,Manual Testing,63.99,2024
370,55,Functional,2019-03-23,Component,Minor,Manual Testing,246.83,2024
371,63,Structural,2019-03-23,Surface,Moderate,Visual Inspection,373.52,2024
372,53,Structural,2019-03-24,Surface,Minor,Visual Inspection,440.58,2024
373,26,Functional,2019-03-24,Internal,Minor,Automated Testing,892.85,2024
374,35,Structural,2019-03-24,Internal,Minor,Automated Testing,319.58,2024
375,79,Structural,2019-03-24,Internal,Critical,Visual Inspection,973.66,2024
376,71,Functional,2019-03-24,Surface,Moderate,Manual Testing,634.26,2024
377,78,Cosmetic,2019-03-24,Surface,Moderate,Visual Inspection,629.38,2024
378,70,Structural,2019-03-24,Component,Moderate,Automated Testing,660.05,2024
379,3,Structural,2019-03-24,Surface,Minor,Manual Testing,529.16,2024
380,35,Cosmetic,2019-03-25,Internal,Minor,Visual Inspection,585.78,2024
381,79,Functional,2019-03-26,Component,Moderate,Visual Inspection,111.39,2024
382,45,Structural,2019-03-26,Surface,Moderate,Manual Testing,919.65,2024
383,32,Functional,2019-03-26,Surface,Minor,Automated Testing,800.23,2024
384,81,Functional,2019-03-26,Component,Critical,Automated Testing,197.87,2024
385,69,Structural,2019-03-26,Surface,Critical,Visual Inspection,712.98,2024
386,100,Cosmetic,2019-03-27,Component,Critical,Visual Inspection,761.38,2024
387,40,Structural,2019-03-27,Internal,Minor,Visual Inspection,615.24,2024
388,87,Functional,2019-03-27,Surface,Minor,Visual Inspection,395.1,2024
389,51,Structural,2019-03-27,Surface,Critical,Manual Testing,271.18,2024
390,76,Structural,2019-03-28,Component,Minor,Visual Inspection,466.92,2024
391,24,Cosmetic,2019-03-28,Surface,Critical,Visual Inspection,786.6,2024
392,74,Structural,2019-03-28,Internal,Moderate,Automated Testing,891.01,2024
393,21,Functional,2019-03-28,Component,Critical,Automated Testing,121.29,2024
394,81,Structural,2019-03-28,Internal,Critical,Automated Testing,486.49,2024
395,88,Functional,2019-04-01,Surface,Minor,Automated Testing,450.31,2024
396,3,Structural,2019-04-01,Internal,Critical,Manual Testing,212.4,2024
397,92,Cosmetic,2019-04-01,Component,Critical,Manual Testing,479.31,2024
398,22,Structural,2019-04-01,Surface,Moderate,Manual Testing,89.91,2024
399,91,Functional,2019-04-01,Internal,Minor,Automated Testing,383.83,2024
400,48,Structural,2019-04-01,Component,Moderate,Visual Inspection,436.9,2024
401,17,Cosmetic,2019-04-01,Component,Critical,Automated Testing,729.83,2024
402,26,Functional,2019-04-01,Internal,Minor,Automated Testing,892.85,2024
403,5,Cosmetic,2019-04-02,Surface,Moderate,Visual Inspection,636.39,2024
404,74,Structural,2019-04-02,Internal,Moderate,Automated Testing,891.01,2024
405,77,Functional,2019-04-02,Surface,Moderate,Automated Testing,213.48,2024
406,44,Cosmetic,2019-04-03,Component,Moderate,Manual Testing,97.53,2024
407,90,Functional,2019-04-03,Surface,Moderate,Manual Testing,400.31,2024
408,87,Cosmetic,2019-04-03,Surface,Minor,Manual Testing,301.61,2024
409,11,Structural,2019-04-03,Component,Critical,Manual Testing,556.05,2024
410,38,Cosmetic,2019-04-03,Internal,Minor,Automated Testing,339.94,2024
411,29,Cosmetic,2019-04-03,Surface,Minor,Automated Testing,47.99,2024
412,81,Functional,2019-04-04,Surface,Minor,Manual Testing,571.61,2024
413,30,Cosmetic,2019-04-04,Component,Critical,Automated Testing,796.76,2024
414,44,Structural,2019-04-04,Surface,Moderate,Automated Testing,532.6,2024
415,53,Structural,2019-04-04,Internal,Minor,Visual Inspection,509.35,2024
416,63,Functional,2019-04-04,Surface,Moderate,Visual Inspection,716.26,2024
417,37,Functional,2019-04-04,Internal,Moderate,Manual Testing,740.36,2024
418,22,Cosmetic,2019-04-05,Surface,Minor,Visual Inspection,379.78,2024
419,61,Structural,2019-04-05,Internal,Critical,Visual Inspection,113.64,2024
420,37,Structural,2019-04-05,Surface,Minor,Automated Testing,20.93,2024
421,76,Functional,2019-04-05,Internal,Moderate,Manual Testing,473.36,2024
422,19,Structural,2019-04-05,Surface,Critical,Automated Testing,150.78,2024
423,74,Functional,2019-04-06,Component,Critical,Automated Testing,891.94,2024
424,81,Structural,2019-04-06,Internal,Critical,Automated Testing,486.49,2024
425,79,Functional,2019-04-06,Internal,Moderate,Manual Testing,63.99,2024
426,53,Cosmetic,2019-04-06,Component,Critical,Automated Testing,916.49,2024
427,45,Cosmetic,2019-04-07,Surface,Minor,Automated Testing,697.77,2024
428,45,Cosmetic,2019-04-07,Internal,Moderate,Manual Testing,558.34,2024
429,44,Structural,2019-04-07,Internal,Minor,Automated Testing,630.5,2024
430,36,Structural,2019-04-07,Internal,Critical,Automated Testing,390.43,2024
431,89,Cosmetic,2019-04-07,Internal,Minor,Manual Testing,833.02,2024
432,27,Cosmetic,2019-04-07,Internal,Critical,Manual Testing,917.24,2024
433,36,Structural,2019-04-07,Surface,Minor,Visual Inspection,893.77,2024
434,81,Structural,2019-04-08,Internal,Critical,Automated Testing,486.49,2024
435,86,Functional,2019-04-09,Surface,Critical,Automated Testing,667.18,2024
436,9,Cosmetic,2019-04-09,Surface,Minor,Automated Testing,649.87,2024
437,75,Cosmetic,2019-04-09,Component,Minor,Visual Inspection,419.58,2024
438,20,Structural,2019-04-09,Surface,Critical,Manual Testing,281.81,2024
439,80,Functional,2019-04-09,Component,Moderate,Visual Inspection,294.31,2024
440,79,Structural,2019-04-10,Internal,Critical,Automated Testing,671.22,2024
441,5,Structural,2019-04-10,Internal,Moderate,Visual Inspection,694.03,2024
442,35,Cosmetic,2019-04-10,Surface,Minor,Manual Testing,917.26,2024
443,79,Cosmetic,2019-04-10,Internal,Minor,Manual Testing,657.81,2024
444,17,Functional,2019-04-10,Component,Minor,Manual Testing,677.64,2024
445,54,Functional,2019-04-10,Internal,Moderate,Automated Testing,789.51,2024
446,51,Structural,2019-04-10,Surface,Minor,Visual Inspection,797.39,2024
447,21,Functional,2019-04-11,Internal,Critical,Visual Inspection,484.08,2024
448,37,Cosmetic,2019-04-11,Component,Critical,Visual Inspection,987.71,2024
449,90,Cosmetic,2019-04-11,Component,Minor,Visual Inspection,833.94,2024
450,43,Functional,2019-04-11,Internal,Critical,Visual Inspection,546.42,2024
451,97,Cosmetic,2019-04-11,Surface,Moderate,Manual Testing,210.3,2024
452,6,Structural,2019-04-11,Surface,Minor,Manual Testing,945.17,2024
453,38,Functional,2019-04-11,Internal,Critical,Automated Testing,383.41,2024
454,10,Functional,2019-04-12,Component,Minor,Automated Testing,458.79,2024
455,54,Structural,2019-04-12,Surface,Minor,Manual Testing,496.1,2024
456,81,Structural,2019-04-12,Internal,Critical,Automated Testing,486.49,2024
457,24,Structural,2019-04-12,Component,Minor,Automated Testing,779.02,2024
458,48,Functional,2019-04-12,Component,Critical,Manual Testing,674.23,2024
459,33,Functional,2019-04-13,Component,Critical,Automated Testing,474.62,2024
460,67,Functional,2019-04-13,Internal,Minor,Automated Testing,79.52,2024
461,30,Functional,2019-04-13,Internal,Critical,Automated Testing,900.37,2024
462,93,Structural,2019-04-13,Component,Moderate,Manual Testing,658.16,2024
463,27,Structural,2019-04-13,Component,Moderate,Visual Inspection,438.54,2024
464,79,Structural,2019-04-13,Internal,Critical,Automated Testing,671.22,2024
465,81,Structural,2019-04-13,Internal,Critical,Automated Testing,486.49,2024
466,10,Structural,2019-04-13,Internal,Critical,Manual Testing,478.75,2024
467,61,Structural,2019-04-13,Component,Critical,Manual Testing,430.49,2024
468,74,Structural,2019-04-14,Surface,Critical,Manual Testing,319.6,2024
469,82,Structural,2019-04-14,Surface,Critical,Manual Testing,97.99,2024
470,15,Structural,2019-04-14,Component,Critical,Visual Inspection,496.72,2024
471,58,Structural,2019-04-14,Internal,Moderate,Visual Inspection,492.22,2024
472,92,Functional,2019-04-15,Surface,Moderate,Manual Testing,573.22,2024
473,13,Functional,2019-04-15,Internal,Critical,Automated Testing,769.34,2024
474,31,Cosmetic,2019-04-15,Component,Critical,Visual Inspection,414.41,2024
475,34,Functional,2019-04-16,Internal,Minor,Manual Testing,272.53,2024
476,83,Structural,2019-04-16,Component,Minor,Visual Inspection,655.26,2024
477,77,Cosmetic,2019-04-16,Internal,Minor,Manual Testing,336.75,2024
478,54,Structural,2019-04-16,Component,Minor,Automated Testing,286.25,2024
479,41,Structural,2019-04-16,Component,Critical,Automated Testing,571.65,2024
480,83,Cosmetic,2019-04-16,Internal,Moderate,Automated Testing,150.16,2024
481,35,Cosmetic,2019-04-17,Internal,Minor,Visual Inspection,585.78,2024
482,89,Cosmetic,2019-04-17,Component,Moderate,Automated Testing,967.29,2024
483,63,Functional,2019-04-17,Internal,Moderate,Manual Testing,816.09,2024
484,58,Structural,2019-04-17,Surface,Moderate,Manual Testing,247.97,2024
485,46,Functional,2019-04-17,Surface,Critical,Automated Testing,789.92,2024
486,32,Structural,2019-04-17,Internal,Minor,Automated Testing,883.92,2024
487,62,Cosmetic,2019-04-18,Surface,Moderate,Visual Inspection,227.29,2024
488,81,Functional,2019-04-18,Component,Moderate,Visual Inspection,581.01,2024
489,99,Functional,2019-04-18,Component,Minor,Visual Inspection,249.02,2024
490,45,Structural,2019-04-18,Internal,Minor,Visual Inspection,375.28,2024
491,61,Functional,2019-04-18,Component,Critical,Manual Testing,937.41,2024
492,21,Functional,2019-04-19,Internal,Moderate,Visual Inspection,584.9,2024
493,27,Functional,2019-04-19,Internal,Critical,Automated Testing,495.53,2024
494,57,Functional,2019-04-20,Surface,Moderate,Manual Testing,798.16,2024
495,38,Cosmetic,2019-04-20,Surface,Critical,Manual Testing,141.43,2024
496,76,Structural,2019-04-20,Component,Minor,Visual Inspection,73.55,2024
497,4,Functional,2019-04-20,Internal,Minor,Visual Inspection,325.31,2024
498,36,Cosmetic,2019-04-20,Internal,Minor,Manual Testing,767.74,2024
499,86,Structural,2019-04-20,Internal,Moderate,Automated Testing,205.19,2024
500,100,Functional,2019-04-21,Surface,Critical,Visual Inspection,302.29,2024
501,51,Cosmetic,2019-04-21,Internal,Critical,Automated Testing,391.78,2024
502,71,Functional,2019-04-21,Internal,Critical,Visual Inspection,42.63,2024
503,77,Cosmetic,2019-04-21,Surface,Moderate,Visual Inspection,206.92,2024
504,73,Cosmetic,2019-04-22,Internal,Moderate,Automated Testing,800.91,2024
505,47,Structural,2019-04-22,Surface,Minor,Automated Testing,945.16,2024
506,54,Functional,2019-04-23,Internal,Moderate,Visual Inspection,310.35,2024
507,10,Structural,2019-04-23,Component,Minor,Visual Inspection,935.64,2024
508,23,Structural,2019-04-23,Surface,Minor,Manual Testing,875.37,2024
509,6,Functional,2019-04-23,Surface,Moderate,Visual Inspection,920.26,2024
510,94,Functional,2019-04-24,Internal,Minor,Visual Inspection,575.47,2024
511,75,Cosmetic,2019-04-24,Internal,Moderate,Visual Inspection,917.3,2024
512,33,Structural,2019-04-24,Surface,Critical,Automated Testing,376.62,2024
513,59,Functional,2019-04-24,Surface,Minor,Automated Testing,478.17,2024
514,3,Functional,2019-04-24,Component,Moderate,Automated Testing,626.35,2024
515,10,Cosmetic,2019-04-25,Surface,Moderate,Visual Inspection,684.16,2024
516,69,Functional,2019-04-25,Surface,Critical,Automated Testing,744.8,2024
517,81,Functional,2019-04-25,Component,Critical,Automated Testing,197.87,2024
518,12,Structural,2019-04-25,Surface,Moderate,Automated Testing,497.38,2024
519,20,Structural,2019-04-26,Component,Critical,Visual Inspection,478.48,2024
520,51,Structural,2019-04-26,Surface,Minor,Visual Inspection,797.39,2024
521,71,Functional,2019-04-27,Surface,Moderate,Manual Testing,634.26,2024
522,65,Structural,2019-04-28,Surface,Minor,Manual Testing,142.64,2024
523,59,Structural,2019-04-28,Surface,Critical,Manual Testing,992.01,2024
524,33,Functional,2019-04-28,Surface,Minor,Automated Testing,168.3,2024
525,19,Functional,2019-05-01,Component,Critical,Manual Testing,884.03,2024
526,31,Cosmetic,2019-05-01,Component,Critical,Visual Inspection,59.04,2024
527,11,Cosmetic,2019-05-01,Component,Moderate,Automated Testing,758.91,2024
528,33,Functional,2019-05-02,Component,Critical,Automated Testing,474.62,2024
529,92,Cosmetic,2019-05-02,Component,Critical,Manual Testing,479.31,2024
530,25,Structural,2019-05-02,Internal,Critical,Visual Inspection,133.43,2024
531,56,Functional,2019-05-03,Component,Moderate,Visual Inspection,409.72,2024
532,4,Structural,2019-05-03,Internal,Moderate,Automated Testing,10.55,2024
533,80,Functional,2019-05-03,Component,Critical,Manual Testing,641.58,2024
534,4,Structural,2019-05-03,Surface,Minor,Visual Inspection,164.46,2024
535,67,Functional,2019-05-03,Surface,Minor,Visual Inspection,831.43,2024
536,6,Functional,2019-05-03,Component,Moderate,Automated Testing,924.05,2024
537,1,Cosmetic,2019-05-04,Component,Critical,Automated Testing,978.5,2024
538,12,Functional,2019-05-04,Internal,Critical,Manual Testing,27.24,2024
539,36,Structural,2019-05-05,Surface,Minor,Visual Inspection,893.77,2024
540,44,Functional,2019-05-05,Surface,Minor,Visual Inspection,381.15,2024
541,59,Functional,2019-05-05,Surface,Minor,Automated Testing,478.17,2024
542,77,Functional,2019-05-05,Surface,Minor,Automated Testing,906.96,2024
543,48,Structural,2019-05-06,Component,Moderate,Visual Inspection,436.9,2024
544,80,Cosmetic,2019-05-06,Component,Moderate,Automated Testing,346.73,2024
545,99,Cosmetic,2019-05-06,Component,Minor,Visual Inspection,792.57,2024
546,39,Functional,2019-05-06,Component,Moderate,Visual Inspection,810.44,2024
547,27,Structural,2019-05-07,Component,Moderate,Manual Testing,302.42,2024
548,9,Cosmetic,2019-05-07,Surface,Minor,Automated Testing,649.87,2024
549,44,Cosmetic,2019-05-07,Surface,Moderate,Visual Inspection,333.92,2024
550,88,Cosmetic,2019-05-07,Internal,Minor,Automated Testing,890.34,2024
551,17,Functional,2019-05-08,Component,Minor,Manual Testing,729.55,2024
552,27,Structural,2019-05-08,Internal,Minor,Manual Testing,871.1,2024
553,48,Structural,2019-05-08,Component,Moderate,Visual Inspection,436.9,2024
554,10,Structural,2019-05-08,Component,Moderate,Automated Testing,693.41,2024
555,80,Cosmetic,2019-05-08,Internal,Moderate,Manual Testing,178.82,2024
556,4,Cosmetic,2019-05-08,Internal,Minor,Manual Testing,800.02,2024
557,63,Cosmetic,2019-05-09,Surface,Moderate,Visual Inspection,861.84,2024
558,31,Structural,2019-05-09,Internal,Critical,Visual Inspection,823.59,2024
559,18,Cosmetic,2019-05-09,Component,Minor,Automated Testing,34.48,2024
560,9,Cosmetic,2019-05-09,Component,Moderate,Visual Inspection,611.8,2024
561,35,Functional,2019-05-09,Internal,Critical,Automated Testing,790.76,2024
562,86,Structural,2019-05-09,Surface,Critical,Visual Inspection,975.1,2024
563,13,Structural,2019-05-09,Internal,Minor,Automated Testing,13.19,2024
564,98,Cosmetic,2019-05-09,Component,Moderate,Manual Testing,491.28,2024
565,5,Cosmetic,2019-05-09,Internal,Minor,Automated Testing,185.0,2024
566,95,Functional,2019-05-10,Component,Critical,Visual Inspection,525.07,2024
567,38,Cosmetic,2019-05-10,Internal,Minor,Automated Testing,339.94,2024
568,91,Cosmetic,2019-05-10,Component,Critical,Visual Inspection,47.47,2024
569,12,Cosmetic,2019-05-10,Surface,Minor,Manual Testing,238.39,2024
570,53,Cosmetic,2019-05-11,Component,Critical,Automated Testing,916.49,2024
571,36,Cosmetic,2019-05-11,Component,Minor,Automated Testing,865.3,2024
572,54,Structural,2019-05-11,Surface,Minor,Automated Testing,331.32,2024
573,43,Cosmetic,2019-05-11,Component,Minor,Visual Inspection,878.23,2024
574,4,Cosmetic,2019-05-12,Internal,Moderate,Automated Testing,199.65,2024
575,92,Functional,2019-05-12,Component,Minor,Manual Testing,678.59,2024
576,64,Structural,2019-05-12,Internal,Minor,Visual Inspection,687.38,2024
577,45,Structural,2019-05-12,Component,Moderate,Manual Testing,369.13,2024
578,63,Cosmetic,2019-05-13,Internal,Moderate,Manual Testing,195.84,2024
579,70,Structural,2019-05-13,Component,Minor,Visual Inspection,610.26,2024
580,77,Functional,2019-05-14,Component,Critical,Visual Inspection,395.56,2024
581,12,Functional,2019-05-15,Surface,Critical,Manual Testing,811.65,2024
582,84,Functional,2019-05-15,Component,Moderate,Visual Inspection,459.29,2024
583,57,Structural,2019-05-15,Internal,Critical,Manual Testing,129.15,2024
584,33,Functional,2019-05-15,Surface,Minor,Automated Testing,168.3,2024
585,63,Functional,2019-05-16,Surface,Moderate,Automated Testing,309.53,2024
586,98,Functional,2019-05-16,Internal,Critical,Automated Testing,770.66,2024
587,6,Functional,2019-05-16,Surface,Moderate,Visual Inspection,920.26,2024
588,59,Functional,2019-05-16,Surface,Minor,Manual Testing,303.59,2024
589,34,Structural,2019-05-16,Internal,Minor,Automated Testing,164.64,2024
590,32,Structural,2019-05-16,Component,Moderate,Visual Inspection,42.44,2024
591,81,Functional,2019-05-16,Component,Moderate,Visual Inspection,756.85,2024
592,66,Cosmetic,2019-05-16,Internal,Critical,Automated Testing,748.29,2024
593,81,Structural,2019-05-16,Component,Minor,Automated Testing,753.7,2024
594,2,Functional,2019-05-17,Surface,Moderate,Automated Testing,36.5,2024
595,56,Structural,2019-05-17,Component,Moderate,Automated Testing,582.46,2024
596,49,Cosmetic,2019-05-17,Component,Moderate,Visual Inspection,305.36,2024
597,81,Functional,2019-05-17,Internal,Moderate,Manual Testing,464.04,2024
598,12,Functional,2019-05-18,Internal,Minor,Manual Testing,643.98,2024
599,56,Structural,2019-05-18,Internal,Minor,Manual Testing,21.12,2024
600,2,Cosmetic,2019-05-18,Surface,Minor,Automated Testing,830.89,2024
601,62,Cosmetic,2019-05-19,Surface,Moderate,Visual Inspection,227.29,2024
602,34,Cosmetic,2019-05-19,Surface,Minor,Manual Testing,18.61,2024
603,50,Cosmetic,2019-05-19,Component,Minor,Automated Testing,309.87,2024
604,81,Functional,2019-05-19,Component,Moderate,Visual Inspection,581.01,2024
605,92,Cosmetic,2019-05-19,Surface,Critical,Visual Inspection,370.83,2024
606,36,Functional,2019-05-20,Internal,Critical,Manual Testing,297.76,2024
607,78,Cosmetic,2019-05-20,Surface,Moderate,Visual Inspection,629.38,2024
608,55,Functional,2019-05-20,Component,Minor,Manual Testing,246.83,2024
609,60,Structural,2019-05-20,Component,Minor,Manual Testing,709.87,2024
